Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
drinking purple kool aid,0,0,0,1,0,0,0,0,0,0
gas coming summer sales vantage seattle,0,0,0,0,0,0,0,0,1,0
herpes medication praying,0,0,1,0,0,0,0,0,0,0
hit taps class,0,0,0,0,0,0,0,0,0,0
lesbian party goods,1,0,0,0,0,0,0,0,0,0
gas san diego u paid dollars uber never took,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
rum chode,0,0,0,1,0,0,0,0,0,0
d bc husband says,0,0,0,0,0,0,0,1,0,0
gay,1,0,0,0,0,0,0,0,0,0
see doctor clear rash,0,0,1,0,0,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
plaster,0,0,1,0,0,0,0,0,0,0
veterans day tournament hpyg pence u,0,0,0,0,0,0,0,0,0,0
bagel sandwich losing bet bc u scrubbed,0,0,0,1,0,0,0,0,0,0
nyc,0,0,0,0,0,0,0,0,1,0
touching husband,0,0,0,0,0,0,0,1,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
best daughter,0,0,0,0,0,0,0,1,0,0
florida trip,0,0,0,0,0,0,0,0,1,0
irish dance stickers,0,0,0,0,1,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
fbi clock,0,0,0,0,0,1,0,0,0,0
africa,0,0,0,0,1,0,0,0,0,0
get dirt bike jail,0,0,0,0,0,1,0,0,0,0
french food france,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
lost bet,0,0,0,1,0,0,0,0,0,0
great robbery,0,0,0,0,0,1,0,0,0,0
sexual relations pt,0,1,0,0,0,0,0,0,0,0
asian,0,0,0,0,1,0,0,0,0,0
milan italy,0,0,0,0,0,0,0,0,1,0
penis ˈpēnis noun male genital organ higher vertebrates carrying duct transfer sperm copulation humans mammals consists largely erectile ti,0,1,0,0,0,0,0,0,0,0
ethiopian,0,0,0,0,1,0,0,0,0,0
jew,0,0,0,0,1,0,0,0,0,0
poor little indian boy wanted sell popcorn hi boy scouts,0,0,0,0,1,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
coolest nurse evah,0,0,1,0,0,0,0,0,0,0
throwing weapons celebration,0,0,0,0,0,1,0,0,0,0
feeding fatass,0,1,0,0,0,0,0,0,0,0
bush,0,0,0,0,0,1,1,0,0,0
taking see husband,0,0,0,0,0,0,0,1,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
gin tonic,0,0,0,1,0,0,0,0,0,0
check fake id,0,0,0,0,0,1,0,0,0,0
fighting australians,0,0,0,0,1,0,0,0,0,0
el tiempo mexican people buddy,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
stupid saving iceland chipsanddip,0,0,0,0,0,0,0,0,1,0
israel,0,0,0,0,1,0,0,0,0,0
paper towels joe biden,0,0,0,0,0,0,1,0,0,0
whiskey reds,0,0,0,1,0,0,0,0,0,0
hostel singapore,0,0,0,0,0,0,0,0,1,0
s ur favorite beatles song,0,0,0,0,0,0,0,0,0,0
happy birthday dad son in law daughter randy wendy,0,0,0,0,0,0,0,1,0,0
adulting,0,1,0,0,0,0,0,0,0,0
chicago necessities,0,0,0,0,0,0,0,0,1,0
heres suicide note,0,0,0,0,0,1,0,0,0,0
hungover apps drinks,0,0,0,1,0,0,0,0,0,0
fantasy trump presidency keepers going start fresh,0,0,0,0,0,0,1,0,0,0
government spying us,0,0,0,0,0,0,1,0,0,0
crazy bread thank much,0,0,0,0,0,0,0,0,0,0
low class,0,0,0,0,1,0,0,0,0,0
asthma,0,0,1,0,0,0,0,0,0,0
myrtle tampa rest dua broke,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
obama,0,0,0,0,0,0,1,0,0,0
lengthy blowjobs,0,1,0,0,0,0,0,0,0,0
lesbo date night,1,0,0,0,0,0,0,0,0,0
husband s trip,0,0,0,0,0,0,0,1,0,0
rent dollars bet bowling,0,0,0,1,0,0,0,1,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
chinese mungus,0,0,0,0,1,0,0,0,0,0
undies blow,0,1,0,0,0,0,0,0,0,0
tysm,0,0,0,0,0,0,0,0,0,0
fueling crack fries addiction,0,0,0,1,0,0,0,0,0,0
son u d,0,0,0,0,0,0,0,1,0,0
whoops,0,0,0,0,0,0,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
apple pear carrot ginger thieves,0,0,0,0,0,1,0,0,0,0
jeez,0,0,0,0,1,0,0,0,0,0
sexual services,0,1,0,0,0,0,0,0,0,0
stop sexually harassing,0,1,0,0,0,0,0,0,0,0
dumbass take money back lol,0,1,0,0,0,0,0,0,0,0
human trafficking,0,0,0,0,0,1,0,0,0,0
got american spirit,0,0,0,0,1,0,0,0,0,0
toxic liquid,0,0,0,0,0,1,0,0,0,0
thanks mom,0,0,0,0,0,0,0,1,0,0
gay love,1,0,0,0,0,0,0,0,0,0
nashvegas uber,0,0,0,0,0,0,0,0,1,0
queers woods,1,0,0,0,0,0,0,0,0,0
brazilian blow,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
jew bible,0,0,0,0,1,0,0,0,0,0
enabling criminal behavior,0,0,0,0,0,1,0,0,0,0
sending baby money future god daughter,0,0,0,0,0,0,0,1,0,0
rash cream,0,0,1,0,0,0,0,0,0,0
find cure baby fever,0,0,1,0,0,0,0,0,0,0
modi,0,0,0,0,0,0,1,0,0,0
divorce papers ll get money soon,0,0,0,0,0,0,0,1,0,0
divorce paperwork latuhhhhh,0,0,0,0,0,0,0,1,0,0
dubai chedda,0,0,0,0,0,0,0,0,1,0
wholesale lesbian stripper,1,1,0,0,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
bail someone jail committed minor crime,0,0,0,0,0,1,0,0,0,0
thanks fake id cards buy beer,0,0,0,1,0,1,0,0,0,0
poker club,0,0,0,1,0,0,0,0,0,0
letting take daughter,0,0,0,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
trumpys taxes,0,0,0,0,0,0,1,0,0,0
gov shutdown breakfast,0,0,0,0,0,0,1,0,0,0
good son tax,0,0,0,0,0,0,0,1,0,0
tampa hoe,0,0,0,0,0,0,0,0,1,0
indian bobs vagene,0,0,0,0,1,0,0,0,0,0
chinese uber,0,0,0,0,1,0,0,0,0,0
league corruption,0,0,0,0,0,1,0,0,0,0
bdubs w president,0,0,0,0,0,0,1,0,0,0
raising amazing son tamales,0,0,0,0,0,0,0,1,0,0
vi va la hawaii,0,0,0,0,0,0,0,0,1,0
diabetes,0,0,1,0,0,0,0,0,0,0
kavanaugh voted betting politics absolute low,0,0,0,0,0,0,1,0,0,0
putin watching,0,0,0,0,0,0,1,0,0,0
midget stripper,0,1,0,0,0,0,0,0,0,0
ireland,0,0,0,0,0,0,0,0,1,0
favorite daughter,0,0,0,0,0,0,0,1,0,0
killing spiders,0,0,0,0,0,0,0,0,0,0
divorce lawyer,0,0,0,0,0,0,0,1,0,0
bail,0,0,0,0,0,1,0,0,0,0
bushes,0,0,0,0,0,0,1,0,0,0
special treatment,0,0,1,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
venmo_dollar rocket_popsicle festival_floaty,0,0,0,0,0,0,0,0,0,0
made mistake making enemy,0,0,0,0,0,1,0,0,0,0
balance nd clinic,0,0,1,0,0,0,0,0,0,0
best son ever history world,0,0,0,0,0,0,0,1,0,0
condoms,0,1,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
ireland,0,0,0,0,0,0,0,0,1,0
black people,0,0,0,0,1,0,0,0,0,0
bail sssssusshhh,0,0,0,0,0,1,0,0,0,0
mexican fix jesus,0,0,0,0,1,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
obamacare,0,0,0,0,0,0,1,0,0,0
durban poison,0,0,0,0,0,1,0,0,0,0
cuban missile crisis,0,0,0,0,0,1,0,0,0,0
irish explosion,0,0,0,0,1,1,0,0,0,0
illegal body fluids,0,0,0,0,0,1,0,0,0,0
strippers,0,1,0,0,0,0,0,0,0,0
gd tank alejandra daughter,0,0,0,0,0,0,0,1,0,0
painful urination medication,0,0,1,0,0,0,0,0,0,0
big gay,1,0,0,0,0,0,0,0,0,0
lgbt community,1,0,0,0,0,0,0,0,0,0
homo,1,0,0,0,0,0,0,0,0,0
drama queen daughter,0,0,0,0,0,0,0,1,0,0
democratic primary campaign contributions,0,0,0,0,0,0,1,0,0,0
soupppppp,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
adult water,0,1,0,0,0,0,0,0,0,0
cheers governor,0,0,0,0,0,0,1,0,0,0
tougher brazilian hair,0,0,0,0,1,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
purse vomit,0,0,1,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
bloody mary,0,1,0,0,0,0,0,0,0,0
best son ever,0,0,0,0,0,0,0,1,0,0
flakka,0,0,0,1,0,0,0,0,0,0
putin russia,0,0,0,0,0,0,1,0,0,0
taco bell bush,0,0,0,0,0,0,1,0,0,0
red wine therapy,0,0,1,0,0,0,0,0,0,0
god bless delaware,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
cindy s daughter s,0,0,0,0,0,0,0,1,0,0
gay lessons,1,0,0,0,0,0,0,0,0,0
day daughters wedding,0,0,0,0,0,0,0,1,0,0
want filthy drug money,0,0,0,1,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
vino course,0,0,0,0,0,0,0,0,0,0
fake id fund,0,0,0,0,0,1,0,0,0,0
fuc,0,1,0,0,0,0,0,0,0,0
festival_floaty festival_beer venmo_dollar,0,0,0,0,0,0,0,0,0,0
jewish heritage night lchaimmmein,0,0,0,0,1,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
treat mom dad,0,0,0,0,0,0,0,1,0,0
european invasion,0,0,0,0,1,0,0,0,0,0
vladimir putin guest appearance law order svu,0,0,0,0,0,0,1,0,0,0
american,0,0,0,0,1,0,0,0,0,0
bail,0,0,0,0,0,1,0,0,0,0
cdic owe losing bet,0,0,0,1,0,0,0,0,0,0
mom need money,0,0,0,0,0,0,0,1,0,0
gay stuff,1,0,0,0,0,0,0,0,0,0
gumbo ah yeah,0,0,0,0,0,0,0,0,0,0
favorite daughter award,0,0,0,0,0,0,0,1,0,0
identify thief,0,0,0,0,0,1,0,0,0,0
naked party fun time,0,1,0,0,0,0,0,0,0,0
thanks screwing order cough cough jovan,0,0,1,0,0,0,0,0,0,0
sexism,0,1,0,0,0,0,0,0,0,0
thanks hook homie,0,1,0,0,0,0,0,0,0,0
lunch incredibly cute husband,0,0,0,0,0,0,0,1,0,0
san francisco shenanigans,0,0,0,0,0,0,0,0,1,0
nothing illegal,0,0,0,0,0,1,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
hate poker,0,0,0,1,0,0,0,0,0,0
robbery,0,0,0,0,0,1,0,0,0,0
three bags smashed assholes,0,1,0,0,0,0,0,0,0,0
gnats champagne,0,0,0,1,0,0,0,0,0,0
burgers verbal abuse,0,0,0,0,0,1,0,0,0,0
homo things,1,0,0,0,0,0,0,0,0,0
s get jail free card game life,0,0,0,0,0,0,0,0,0,0
onion tossing inky tats confusing arguments voting trump,0,0,0,0,0,0,1,0,0,0
blitzed poached tanked rip,0,0,0,0,0,1,0,0,0,0
trump rally tickets,0,0,0,0,0,0,1,0,0,0
thomas rhett song clothes,0,0,0,0,0,0,0,0,0,0
indian explosion,0,0,0,0,1,0,0,0,0,0
first cocktail,0,1,0,0,0,0,0,0,0,0
transgenders,1,0,0,0,0,0,0,0,0,0
sweet baby angel little girl needs money hospital,0,0,1,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
one last ireland housing expense,0,0,0,0,0,0,0,0,1,0
assholes,0,1,0,0,0,0,0,0,0,0
chlorine rash,0,0,1,0,0,0,0,0,0,0
jesus water,0,0,0,0,1,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
dub house son,0,0,0,0,0,0,0,1,0,0
festival_floaty festival_beer rocket_popsicle,0,0,0,0,0,0,0,0,0,0
gambling,0,0,0,1,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
car rental,0,0,0,0,0,0,0,1,0,0
things seattle,0,0,0,0,0,0,0,0,1,0
fatass ate entire bag popchips,0,1,0,0,0,0,0,0,0,0
fatass,0,1,0,0,0,0,0,0,0,0
unbelievable sexual tension,0,1,0,0,0,0,0,0,0,0
poison,0,0,0,0,0,1,0,0,0,0
actually pizza,0,0,0,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
stripper bills,0,1,0,0,0,0,0,0,0,0
new york,0,0,0,0,0,0,0,0,1,0
immoral kidnapping suzcruz militant hostile east,0,0,0,0,0,1,0,0,0,0
acupuncture doctor,0,0,1,0,0,0,0,0,0,0
le switch,0,0,0,0,0,0,0,0,0,0
uber london,0,0,0,0,0,0,0,0,1,0
killing enemy,0,0,0,0,0,1,0,0,0,0
bailing turn pike jail,0,0,0,0,0,1,0,0,0,0
obama coffee blackandstrong,0,0,0,0,0,0,1,0,0,0
real gay,1,0,0,0,0,0,0,0,0,0
obamacare,0,0,0,0,0,0,1,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
rent room son august,0,0,0,0,0,0,0,1,0,0
gay,1,0,0,0,0,0,0,0,0,0
ride lax jail,0,0,0,0,0,1,0,0,0,0
owe venmo_dollar,0,0,0,0,0,0,0,0,0,0
heres small loan million dollars dont thank thank father savior lord trump,0,0,0,0,0,0,1,0,0,0
drinks,0,0,0,1,0,0,0,0,0,0
best mom ever,0,0,0,0,0,0,0,1,0,0
candles venmo_dollar,0,0,0,0,0,0,0,0,0,0
mission trip thailand,0,0,0,0,0,0,0,0,1,0
obama,0,0,0,0,0,0,1,0,0,0
daughter fund golf addiction,0,0,0,0,0,0,0,1,0,0
putin bae,0,0,0,0,0,0,1,0,0,0
black chinese,0,0,0,0,1,0,0,0,0,0
returning dimes crimes,0,0,0,0,0,1,0,0,0,0
corruption fiancé,0,0,0,0,0,1,0,0,0,0
condoms,0,1,0,0,0,0,0,0,0,0
obama,0,0,0,0,0,0,1,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
sup son go buy nice clothes something rocket_popsicle,0,0,0,0,0,0,0,1,0,0
team participating cancer rally need help support kids st jude,0,0,1,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
pancakes government conspiracies,0,0,0,0,0,0,1,0,0,0
daughters fundraiser,0,0,0,0,0,0,0,1,0,0
fake id lol,0,0,0,0,0,1,0,0,0,0
adult water,0,1,0,0,0,0,0,0,0,0
happy birthday vegas bomb,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
goalie clinic,0,0,1,0,0,0,0,0,0,0
cheese ya nig,0,0,0,0,1,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
conversion therapy,0,0,1,0,0,0,0,0,0,0
mount gay,1,0,0,0,0,0,0,0,0,0
welcome ireland,0,0,0,0,0,0,0,0,1,0
gangsta life,0,1,0,0,0,0,0,0,0,0
jesus fries,0,0,0,0,1,0,0,0,0,0
stomach,0,0,1,0,0,0,0,0,0,0
feeding gay,1,0,0,0,0,0,0,0,0,0
hong kong,0,0,0,0,0,0,0,0,1,0
fuk jerry,0,1,0,0,0,0,0,0,0,0
france,0,0,0,0,0,0,0,0,1,0
u s government,0,0,0,0,0,0,1,0,0,0
life saving medical attention,0,0,1,0,0,0,0,0,0,0
product beautiful daughter,0,0,0,0,0,0,0,1,0,0
bet bet,0,0,0,1,0,0,0,0,0,0
f cancer,0,1,1,0,0,0,0,0,0,0
daughter safe driver,0,0,0,0,0,0,0,1,0,0
sports bra,0,1,0,0,0,0,0,0,0,0
tooth peds clinic,0,0,1,0,0,0,0,0,0,0
session sorry late town forgot tell husband pay,0,0,0,0,0,0,0,1,0,0
beast,0,1,0,0,0,0,0,0,0,0
bush,0,0,0,0,0,0,1,0,0,0
drug addiction,0,0,0,1,0,0,0,0,0,0
child abuse woat,0,0,0,0,0,1,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
almost killing,0,0,0,0,0,1,0,0,0,0
boobies,0,1,0,0,0,0,0,0,0,0
dogs smell cancer,0,0,1,0,0,0,0,0,0,0
finland,0,0,0,0,0,0,0,0,1,0
move gay,1,0,0,0,0,0,0,0,0,0
nurse joy,0,0,1,0,0,0,0,0,0,0
upstate brothel tour,0,1,0,0,0,0,0,0,0,0
un trump,0,0,0,0,0,0,1,0,0,0
finland,0,0,0,0,0,0,0,0,1,0
supporting mexicans,0,0,0,0,1,0,0,0,0,0
illegal fireworks,0,0,0,0,0,1,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
bush,0,0,0,0,0,0,1,0,0,0
blow pop,0,1,0,0,0,0,0,0,0,0
asian,0,0,0,0,1,0,0,0,0,0
one condom,0,1,0,0,0,0,0,0,0,0
gambling,0,0,0,1,0,0,0,0,0,0
get dallas safe,0,0,0,0,0,0,0,0,1,0
austin tx,0,0,0,0,0,0,0,0,1,0
cause husband saves life take thank,0,0,0,0,0,0,0,1,0,0
wine,0,0,0,1,0,0,0,0,0,0
laundry venmo_dollar,0,0,0,0,0,0,0,0,0,0
jewish,0,0,0,0,1,0,0,0,0,0
ya dumbass,0,1,0,0,0,0,0,0,0,0
disney jail,0,0,0,0,0,1,0,0,0,0
irresponsible adult,0,1,0,0,0,0,0,0,0,0
cheap bastard,0,1,0,0,0,0,0,0,0,0
killin commies overthrowin governments,0,0,0,0,0,0,1,0,0,0
gay trunks,1,0,0,0,0,0,0,0,0,0
kyle s sexual fantasy,0,1,0,0,0,0,0,0,0,0
used amazon account purchase suspicious item attract attention government,0,0,0,0,0,0,1,0,0,0
vegas,0,0,0,0,0,0,0,0,1,0
blood shirt size l,0,0,0,0,0,0,0,0,0,0
dumbass sorry,0,1,0,0,0,0,0,0,0,0
future husband,0,0,0,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
vegas,0,0,0,0,0,0,0,0,1,0
gas bill christian,0,0,0,0,1,0,0,0,0,0
famous obama,0,0,0,0,0,0,1,0,0,0
chicago weekend,0,0,0,0,0,0,0,0,1,0
russians attack,0,0,0,0,0,1,0,0,0,0
singapore batam round trip,0,0,0,0,0,0,0,0,1,0
children africa could use way youre profiting college kids smh,0,0,0,0,1,0,0,0,0,0
august rent com ed xfinity people gas,0,0,0,0,0,0,0,1,0,0
bailing jail,0,0,0,0,0,1,0,0,0,0
florida trip,0,0,0,0,0,0,0,0,1,0
asian people,0,0,0,0,1,0,0,0,0,0
bail,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
thai girl livin thai world,0,0,0,0,1,0,0,0,0,0
lips assholes,0,1,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
hillary clinton emails,0,0,0,0,0,0,1,0,0,0
black,0,0,0,0,1,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
stay away daughter,0,0,0,0,0,0,0,1,0,0
gambling good,0,0,0,1,0,0,0,0,0,0
bloody,0,1,0,0,0,0,0,0,0,0
hummer limo,0,1,0,0,0,0,0,0,0,0
assassination attempt also sensual back rub,0,0,0,0,0,1,0,0,0,0
best son could ask,0,0,0,0,0,0,0,1,0,0
football yeah getsum,0,0,0,0,0,0,0,0,0,0
landlord thief,0,0,0,0,0,1,0,0,0,0
breast enhancement,0,1,1,0,0,0,0,0,0,0
son dues,0,0,0,0,0,0,0,1,0,0
stripper payment,0,1,0,0,0,0,0,0,0,0
husband,0,0,0,0,0,0,0,1,0,0
fire relief,0,0,0,0,0,0,0,0,0,0
maple logs bronze dagger p,0,0,0,0,0,1,0,0,0,0
testicles testicles,0,1,1,0,0,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
portland air bnb,0,0,0,0,0,0,0,0,1,0
taxi son aqui,0,0,0,0,0,0,0,1,0,0
proclub climb thanks keeping husband group safe,0,0,0,0,0,0,0,1,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
stuff venmo_dollar,0,0,0,0,0,0,0,0,0,0
government cheese handout,0,0,0,0,0,0,1,0,0,0
big gay,1,0,0,0,0,0,0,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
butsex spats,0,1,0,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
stop abusing woman respected stopdomesticviolence,0,0,0,0,0,1,0,0,0,0
spy,0,0,0,1,0,0,0,0,0,0
drunk jenga,0,0,0,1,0,0,0,0,0,0
abortion,0,0,1,0,0,0,0,0,0,0
got ta wash balls,0,1,0,0,0,0,0,0,0,0
worst enemy,0,0,0,0,0,1,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
thanks obama,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
returning dimes crimes,0,0,0,0,0,1,0,0,0,0
florida cali,0,0,0,0,0,0,0,0,1,0
mexican grub,0,0,0,0,1,0,0,0,0,0
letting pups vote,0,0,0,0,0,0,1,0,0,0
poppers,0,0,0,1,0,0,0,0,0,0
ian daughter fund,0,0,0,0,0,0,0,1,0,0
extra large condoms gave fit,0,1,0,0,0,0,0,0,0,0
touchin toan jo,0,1,0,0,0,0,0,0,0,0
ann arbor,0,0,0,0,0,0,0,0,1,0
queer,1,0,0,0,0,0,0,0,0,0
mean obliterated mean life story something begin imagine god bless god bless united states america sometimes life win shay girlfriend always winnings trump,0,0,0,0,0,0,1,0,0,0
hi,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
allergy pills,0,0,1,0,0,0,0,0,0,0
destruction,0,0,0,0,0,1,0,0,0,0
prostatectomy,0,0,1,0,0,0,0,0,0,0
south africa,0,0,0,0,1,0,0,0,0,0
gay stuff,1,0,0,0,0,0,0,0,0,0
desirae cook broccoli math english major raise daughter,0,0,0,0,0,0,0,1,0,0
mexican,0,0,0,0,1,0,0,0,0,0
dubai left overs,0,0,0,0,0,0,0,0,1,0
hey slime,0,0,0,0,0,0,0,0,0,0
laziest girl los angeles,0,0,0,0,0,0,0,0,1,0
democrat stuff,0,0,0,0,0,0,1,0,0,0
ebola vaccine,0,0,1,0,0,0,0,0,0,0
brazilian style strippers,0,1,0,0,1,0,0,0,0,0
rent,0,0,0,0,0,0,0,1,0,0
large adult son tiny dino support,0,0,0,0,0,0,0,1,0,0
depression,0,0,1,0,0,0,0,0,0,0
go go spy cruisey boi,0,0,0,1,0,0,0,0,0,0
hi queer,1,0,0,0,0,0,0,0,0,0
brazilian blowout,0,0,0,0,1,0,0,0,0,0
miami trip,0,0,0,0,0,0,0,0,1,0
snake attack,0,0,0,0,0,1,0,0,0,0
stuff things,0,0,0,0,0,0,0,0,0,0
gays,1,0,0,0,0,0,0,0,0,0
bottomless ribs irish milk cows,0,0,0,0,1,0,0,0,0,0
lawn cut weed whacking,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
medication,0,0,1,0,0,0,0,0,0,0
even meth,0,0,0,1,0,0,0,0,0,0
make sure goes daughter beer funds,0,0,0,0,0,0,0,1,0,0
opiod prescription,0,0,1,0,0,0,0,0,0,0
get jail,0,0,0,0,0,1,0,0,0,0
dumbass love,0,1,0,0,0,0,0,0,0,0
moscow mules big india,0,0,0,0,1,0,0,0,0,0
fun france,0,0,0,0,0,0,0,0,1,0
tampa,0,0,0,0,0,0,0,0,1,0
beautiful husband,0,0,0,0,0,0,0,1,0,0
mexican dankness,0,0,0,0,1,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
awesome lovely daughter perfection,0,0,0,0,0,0,0,1,0,0
damn son u find,0,0,0,0,0,0,0,1,0,0
stop gay,1,0,0,0,0,0,0,0,0,0
whiskey row,0,0,0,1,0,0,0,0,0,0
sponsoring leyzer president,0,0,0,0,0,0,1,0,0,0
black people fine guess,0,0,0,0,1,0,0,0,0,0
jewish,0,0,0,0,1,0,0,0,0,0
best husband world,0,0,0,0,0,0,0,1,0,0
seattle bridge tolls finally,0,0,0,0,0,0,0,0,1,0
portland,0,0,0,0,0,0,0,0,1,0
blow,0,1,0,0,0,0,0,0,0,0
china fashion,0,0,0,0,1,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
drink bar,0,0,0,1,0,0,0,0,0,0
trish,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
cuz trump called fight told destroy mofogga,0,0,0,0,0,0,1,0,0,0
dumbass threw away debit card,0,1,0,0,0,0,0,0,0,0
last dte ann arbor,0,0,0,0,0,0,0,0,1,0
gay house stuff,1,0,0,0,0,0,0,0,0,0
switzerland,0,0,0,0,0,0,0,0,1,0
poker,0,0,0,1,0,0,0,0,0,0
stop russian romantic poet k bye,0,0,0,0,1,0,0,0,0,0
negroes,0,0,0,0,1,0,0,0,0,0
uber da jail,0,0,0,0,0,0,0,0,0,0
freaking bengals,0,0,0,0,1,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
seattle,0,0,0,0,0,0,0,0,1,0
pimp juice,0,1,0,0,0,0,0,0,0,0
chad physical therapy,0,0,1,0,0,0,0,0,0,0
indian explosion,0,0,0,0,1,1,0,0,0,0
husbands debts,0,0,0,0,0,0,0,1,0,0
donation haiti christian husband christianmontalvo god good,0,0,0,0,0,0,0,1,0,0
asthma dehydration,0,0,1,0,0,0,0,0,0,0
want husband keep,0,0,0,0,0,0,0,1,0,0
floridian prison,0,0,0,0,0,1,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
home health aid,0,0,1,0,0,0,0,0,0,0
pods bra,0,1,0,0,0,0,0,0,0,0
additional funds add yearly donation donald trump foundation,0,0,0,0,0,0,1,0,0,0
ouch game,0,0,0,0,0,0,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
russian mail order husband,0,0,0,0,0,0,0,1,0,0
luck irish,0,0,0,0,1,0,0,0,0,0
trump,0,0,0,0,0,0,1,0,0,0
yeeeesh vegas ruined,0,0,0,0,0,0,0,0,1,0
donald trump campaign,0,0,0,0,0,0,1,0,0,0
tipout,0,0,0,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
booze grub austin,0,0,0,1,0,0,0,0,0,0
salad medicine,0,0,1,0,0,0,0,0,0,0
get aids,0,0,1,0,0,0,0,0,0,0
illegal substances,0,0,0,1,0,1,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
michelle obama,0,0,0,0,0,0,1,0,0,0
divorce fees,0,0,0,0,0,0,0,1,0,0
thank service,0,0,0,0,0,0,0,0,0,0
imported gay hippos,1,0,0,0,0,0,0,0,0,0
cleveland uber,0,0,0,0,0,0,0,0,1,0
gay agenda,1,0,0,0,0,0,0,0,0,0
pregnancy test,0,0,1,0,0,0,0,0,0,0
car rental san jose,0,0,0,0,0,0,0,0,1,0
s song,0,0,0,0,0,0,0,0,0,0
son superbowlliichamps gobirds,0,0,0,0,0,0,0,1,0,0
beers beets battle star galactica,0,0,0,0,0,1,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
