Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
diabetes medication,0,0,1,0,0,0,0,0,0,0
spa treatment,0,0,1,0,0,0,0,0,0,0
autism speaks,0,0,1,0,0,0,0,0,0,0
tyler and marc clinic,0,0,1,0,0,0,0,0,0,0
colon cleansing,0,0,1,0,0,0,0,0,0,0
nurse lizzie,0,0,1,0,0,0,0,0,0,0
072718 aces son rise autism therapy 6 hrs session,0,0,1,0,0,0,0,0,0,0
dentist appointment,0,0,1,0,0,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
travel medicine,0,0,1,0,0,0,0,0,0,0
ending childhood cancer   thank you,0,0,1,0,0,0,0,0,0,0
valtrex herpes cream,0,0,1,0,0,0,0,0,0,0
eyelash therapy,0,0,1,0,0,0,0,0,0,0
band aids,0,0,1,0,0,0,0,0,0,0
new hearing aids,0,0,1,0,0,0,0,0,0,0
purse vomit,0,0,1,0,0,0,0,0,0,0
aids burgers,0,0,1,0,0,0,0,0,0,0
diabetes,0,0,1,0,0,0,0,0,0,0
pain and suffering,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
pain and suffering,0,0,1,0,0,0,0,0,0,0
open heart surgery,0,0,1,0,0,0,0,0,0,0
the dentist,0,0,1,0,0,0,0,0,0,0
joint pain,0,0,1,0,0,0,0,0,0,0
constipation proclamation,0,0,1,0,0,0,0,0,0,0
skills clinic,0,0,1,0,0,0,0,0,0,0
cheaper than therapy,0,0,1,0,0,0,0,0,0,0
hepatitis,0,0,1,0,0,0,0,0,0,0
dog therapy,0,0,1,0,0,0,0,0,0,0
for that rash cream you bought me lol,0,0,1,0,0,0,0,0,0,0
inlet reducing pressure valve,0,0,1,0,0,0,0,0,0,0
nurse chris,0,0,1,0,0,0,0,0,0,0
surprise  ive defeated all of the odds and i am pregnant,0,0,1,0,0,0,0,0,0,0
candle therapy,0,0,1,0,0,0,0,0,0,0
acupuncture doctor,0,0,1,0,0,0,0,0,0,0
plastic surgery,0,0,1,0,0,0,0,0,0,0
your chlamydia medication,0,0,1,0,0,0,0,0,0,0
get food  pregnant lady,0,0,1,0,0,0,0,0,0,0
3 months pregnant,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
retail therapy,0,0,1,0,0,0,0,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
pain and suffering,0,0,1,0,0,0,0,0,0,0
feeding my soul  stomach,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
conversion therapy,0,0,1,0,0,0,0,0,0,0
what  s that play called  the one about aids,0,0,1,0,0,0,0,0,0,0
balance on 2nd clinic,0,0,1,0,0,0,0,0,0,0
picked up your herpes pills in tj for u,0,0,1,0,0,0,0,0,0,0
retail therapy lw,0,0,1,0,0,0,0,0,0,0
medication,0,0,1,0,0,0,0,0,0,0
therapy session at clerys,0,0,1,0,0,0,0,0,0,0
medicine  membership,0,0,1,0,0,0,0,0,0,0
le pain quoitidien,0,0,1,0,0,0,0,0,0,0
my feet hurt,0,0,1,0,0,0,0,0,0,0
fat ankle therapy,0,0,1,0,0,0,0,0,0,0
ur chlamydia medication,0,0,1,0,0,0,0,0,0,0
kimberleys diarrhea medicine,0,0,1,0,0,0,0,0,0,0
they call me doctor rug,0,0,1,0,0,0,0,0,0,0
for your mum s treatment  sorry i heard about this so late  i hope she gets well soon,0,0,1,0,0,0,0,0,0,0
for the abortion,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
stomach aches,0,0,1,0,0,0,0,0,0,0
bike for cancer,0,0,1,0,0,0,0,0,0,0
steroids,0,0,1,1,0,0,0,0,0,0
rash cream,0,0,1,0,0,0,0,0,0,0
dentist appointment,0,0,1,0,0,0,0,0,0,0
bike for cancer,0,0,1,0,0,0,0,0,0,0
pain meds  carabiners  bagels,0,0,1,0,0,0,0,0,0,0
damian  s camp therapy,0,0,1,0,0,0,0,0,0,0
my stomach,0,0,1,0,0,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
the pill,0,0,1,0,0,0,0,0,0,0
amnesia,0,0,1,0,0,0,0,0,0,0
vomit,0,0,1,0,0,0,0,0,0,0
cuz you  re a swell gal,0,0,1,0,0,0,0,0,0,0
cough  cough,0,0,1,0,0,0,0,0,0,0
skin medicine and skin care stuff,0,0,1,0,0,0,0,0,0,0
the ointment for your eczema,0,0,1,0,0,0,0,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
fit aids,0,0,1,0,0,0,0,0,0,0
ya doctor,0,0,1,0,0,0,0,0,0,0
camila medicine,0,0,1,0,0,0,0,0,0,0
great colon,0,0,1,0,0,0,0,0,0,0
our stommies hurt,0,0,1,0,0,0,0,0,0,0
ligma contractions hospital bills  get well soon  habibi,0,0,1,0,0,0,0,0,0,0
diabetes,0,0,1,0,0,0,0,0,0,0
testicle transplant,0,1,1,0,0,0,0,0,0,0
i hope your rash feels better,0,0,1,0,0,0,0,0,0,0
again for being a pain  that bag tho,0,0,1,0,0,0,0,0,0,0
herpes medication  praying for you,0,0,1,0,0,0,0,0,0,0
sweet baby angel little girl needs money for hospital,0,0,1,0,0,0,0,0,0,0
for all the pain,0,0,1,0,0,0,0,0,0,0
doctor and medicine,0,0,1,0,0,0,0,0,0,0
broken ankle,0,0,1,0,0,0,0,0,0,0
alcohol treatment after eating lebrons crappy,0,0,1,1,0,0,0,0,0,0
for antiwalking medicine,0,0,1,0,0,0,0,0,0,0
testicles  testicles,0,1,1,0,0,0,0,0,0,0
male breast enhancement pills,0,1,1,0,0,0,0,0,0,0
change from card and medicine,0,0,1,0,0,0,0,0,0,0
asthma,0,0,1,0,0,0,0,0,0,0
health insurance,0,0,1,0,0,0,0,0,0,0
hypothyroidism,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
for  and a huge bruise on my leg,0,0,1,0,0,0,0,0,0,0
diego  s medicine,0,0,1,0,0,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
instant diabetes,0,0,1,0,0,0,0,0,0,0
salad and medicine,0,0,1,0,0,0,0,0,0,0
i think you  re swell,0,0,1,0,0,0,0,0,0,0
drinking the pain away,0,0,1,0,0,0,0,0,0,0
cancer stixxx,0,0,1,0,0,0,0,0,0,0
pain and suffering vii,0,0,1,0,0,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
1000 years of pain,0,0,1,0,0,0,0,0,0,0
smoking causes cancer,0,0,1,0,0,0,0,0,0,0
drinks and indigestion,0,0,1,0,0,0,0,0,0,0
another rave won  t hurt,0,0,1,0,0,0,0,0,0,0
aids medicine,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
lung cancer,0,0,1,0,0,0,0,0,0,0
para tus cremas de cellulitis,0,0,1,0,0,0,0,0,0,0
herpes,0,0,1,0,0,0,0,0,0,0
red wine therapy,0,0,1,0,0,0,0,0,0,0
thank you for making salba my stomach  you  re the hero of the day  domo arigato,0,0,1,0,0,0,0,0,0,0
if you pee on an ant hill  are you hydrating then or helping their acne,0,0,1,0,0,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
ali cushing  diaper rash cream,0,0,1,0,0,0,0,0,0,0
diabetes money,0,0,1,0,0,0,0,0,0,0
u got eczema,0,0,1,0,0,0,0,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
for making all those cancer patients stop bullying me,0,0,1,0,0,0,0,0,0,0
hpv vaccine,0,0,1,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
first yard treatment,0,0,1,0,0,0,0,0,0,0
pocket medicine,0,0,1,0,0,0,0,0,0,0
what a wonderful weekend  the sunburn,0,0,1,0,0,0,0,0,0,0
allergy testing,0,0,1,0,0,0,0,0,0,0
a sunburn and some chicken tendies,0,0,1,0,0,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
body pain,0,0,1,0,0,0,0,0,0,0
food stayed in my stomach hbu,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
for your diarrhea meds  get better,0,0,1,0,0,0,0,0,0,0
eye doctor,0,0,1,0,0,0,0,0,0,0
being a pain,0,0,1,0,0,0,0,0,0,0
flee medicine,0,0,1,0,0,0,0,0,0,0
my low blood sugar,0,0,1,0,0,0,0,0,0,0
bird flu,0,0,1,0,0,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
diabetes prevention,0,0,1,0,0,0,0,0,0,0
tennis clinic 730,0,0,1,0,0,0,0,0,0,0
cabin fever,0,0,1,0,0,0,0,0,0,0
amnesia,0,0,1,0,0,0,0,0,0,0
emis surgery,0,0,1,0,0,0,0,0,0,0
liposuction surgery,0,0,1,0,0,0,0,0,0,0
wiener enhancement pills,0,0,1,0,0,0,0,0,0,0
gratuity for swell bottle,0,0,1,0,0,0,0,0,0,0
physical therapy,0,0,1,0,0,0,0,0,0,0
blood sugar problems,0,0,1,0,0,0,0,0,0,0
medicine money for his herpes,0,0,1,0,0,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
autism donation,0,0,1,0,0,0,0,0,0,0
starbucks therapy,0,0,1,0,0,0,0,0,0,0
i have no appetite,0,0,1,0,0,0,0,0,0,0
couples therapy,0,0,1,0,0,0,0,0,0,0
for everything even my doctor pepper,0,0,1,0,0,0,0,0,0,0
sorry grace missed friday i had a wicked headache from the heat  see you wednesday,0,0,1,0,0,0,0,0,0,0
hair therapy,0,0,1,0,0,0,0,0,0,0
straight cancer,0,0,1,0,0,0,0,0,0,0
upset stomach and diarrhea,0,0,1,0,0,0,0,0,0,0
the dali lama doesn  t have aids but rich does,0,0,1,0,0,0,0,0,0,0
yellow fever cure,0,0,1,0,0,0,0,0,0,0
rug doctor,0,0,1,0,0,0,0,0,0,0
back alley abortion,0,0,1,0,0,0,0,0,0,0
haven clinic,0,0,1,0,0,0,0,0,0,0
therapy session,0,0,1,0,0,0,0,0,0,0
using my wisdom teeth meds to get high with your bffs,0,1,1,0,0,0,0,0,0,0
sunburn remedy,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
depression danks,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
your rash cream,0,0,1,0,0,0,0,0,0,0
colonoscopy,0,0,1,0,0,0,0,0,0,0
stomach things,0,0,1,0,0,0,0,0,0,0
aids medication,0,0,1,0,0,0,0,0,0,0
herpes treatment,0,0,1,0,0,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
turn clinic,0,0,1,0,0,0,0,0,0,0
lower my cholesterol,0,0,1,0,0,0,0,0,0,0
for being a swell person,0,0,1,0,0,0,0,0,0,0
medicine thank you,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
retail therapy,0,0,1,0,0,0,0,0,0,0
uber driver therapy session,0,0,1,0,0,0,0,0,0,0
colonoscopy exam,0,0,1,0,0,0,0,0,0,0
asthma and dehydration,0,0,1,0,0,0,0,0,0,0
find a cure for my baby fever,0,0,1,0,0,0,0,0,0,0
you should be paying me for the pain my sinuses went through after you left the bathroom  yet here we are,0,0,1,0,0,0,0,0,0,0
this is painful  lol,0,0,1,0,0,0,0,0,0,0
using ur finger to check to see if i have prostate cancer,0,0,1,0,0,0,0,0,0,0
coitus creme,0,1,1,0,0,0,0,0,0,0
you really got ta get that rash taken care of,0,0,1,0,0,0,0,0,0,0
prescription for bp,0,0,1,0,0,0,0,0,0,0
flea medicine,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
infusion of fun,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
my feet hurt,0,0,1,0,0,0,0,0,0,0
a soda for my upset stomach,0,0,1,0,0,0,0,0,0,0
an urchin a day keeps the doctor away,0,0,1,0,0,0,0,0,0,0
nut allergy,0,0,1,0,0,0,0,0,0,0
allergy,0,0,1,0,0,0,0,0,0,0
clinic,0,0,1,0,0,0,0,0,0,0
hospital fee for your broken wrist,0,0,1,0,0,0,0,0,0,0
allergy medicine,0,0,1,0,0,0,0,0,0,0
medicine ball,0,0,1,0,0,0,0,0,0,0
eyelash therapy,0,0,1,0,0,0,0,0,0,0
your chlamydia pill  hope you don  t diarrhea,0,0,1,0,0,0,0,0,0,0
abortion,0,0,1,0,0,0,0,0,0,0
pain,0,0,1,0,0,0,0,0,0,0
insomnia cooky,0,0,1,0,0,0,0,0,0,0
for the rash cream you desperately asked for,0,0,1,0,0,0,0,0,0,0
the aids,0,0,1,0,0,0,0,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
pudm 2018 100 day fundraising challenge i requested  1 from everyone in my venmo to donate to riley  s hospital for children  every little bit counts  if everyone donates  i  ll raise  264  more info  donaterileykidsorggotopizzasteve2018,0,0,1,0,0,0,0,0,0,0
hairy leg disease,0,0,1,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
golf and good blood pressure,0,0,1,0,0,0,0,0,0,0
sushi therapy,0,0,1,0,0,0,0,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
your constipation medicine,0,0,1,0,0,0,0,0,0,0
prescription,0,0,1,0,0,0,0,0,0,0
cough cough,0,0,1,0,0,0,0,0,0,0
cancer sticks,0,0,1,0,0,0,0,0,0,0
uber  s and being my nurse and for love,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
diabetes,0,0,1,0,0,0,0,0,0,0
quit being a pain,0,0,1,0,0,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
brain enhancement therapy,0,0,1,0,0,0,0,0,0,0
deathly allergic to coconut thank you,0,0,1,0,0,0,0,0,0,0
hair treatment,0,0,1,0,0,0,0,0,0,0
aids relief,0,0,1,0,0,0,0,0,0,0
cancer and birth defects and other reproductive issues,0,0,1,0,0,0,0,0,0,0
your diarrhea medicine,0,0,1,0,0,0,0,0,0,0
damaris tablet,0,0,1,0,0,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
thanks for taking a look at my rash  oregon,0,0,1,0,0,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
packing supplies and relationship therapy,0,0,1,0,0,0,0,0,0,0
medicine  membership,0,0,1,0,0,0,0,0,0,0
rash medication,0,0,1,0,0,0,0,0,0,0
embrace autism shirt,0,0,1,0,0,0,0,0,0,0
suture kit,0,0,1,0,0,0,0,0,0,0
plaster,0,0,1,0,0,0,0,0,0,0
my stomach,0,0,1,0,0,0,0,0,0,0
chills,0,0,1,0,0,0,0,0,0,0
wart cream,0,0,1,0,0,0,0,0,0,0
alcoholism,0,0,1,1,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
fat ankle therapy,0,0,1,0,0,0,0,0,0,0
massage therapy,0,0,1,0,0,0,0,0,0,0
goalie clinic,0,0,1,0,0,0,0,0,0,0
vball clinic,0,0,1,0,0,0,0,0,0,0
abortion,0,0,1,0,0,0,0,0,0,0
san fran chills,0,0,1,0,0,0,0,0,0,0
dentist loan,0,0,1,0,0,0,0,0,0,0
since your bf isn  t a doctor yet,0,0,1,0,0,0,0,0,0,0
supporting your alcoholism,0,0,1,1,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
physical therapy,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
tb  lung cancer,0,0,1,0,0,0,0,0,0,0
the doctor,0,0,1,0,0,0,0,0,0,0
reward for being the best nurse ever,0,0,1,0,0,0,0,0,0,0
doctor shot,0,0,1,0,0,0,0,0,0,0
that poke hurt me,0,0,1,0,0,0,0,0,0,0
tumbling clinic,0,0,1,0,0,0,0,0,0,0
clogged arteries and diabetes,0,0,1,0,0,0,0,0,0,0
pain,0,0,1,0,0,0,0,0,0,0
aids treatment,0,0,1,0,0,0,0,0,0,0
tomorrow  s headache,0,0,1,0,0,0,0,0,0,0
aids treatment,0,0,1,0,0,0,0,0,0,0
veterinarian,0,0,1,0,0,0,0,0,0,0
ligma treatment,0,0,1,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
ligma treatment,0,0,1,0,0,0,0,0,0,0
being the coolest nurse evah,0,0,1,0,0,0,0,0,0,0
slightly painful,0,0,1,0,0,0,0,0,0,0
chlorine rash,0,0,1,0,0,0,0,0,0,0
your ex s abortion,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
therapy session,0,0,1,0,0,0,0,0,0,0
to pay for your doctor visit bc for the first time in your life  you said no to bread and i  m worried,0,0,1,0,0,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
diabetes,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
fries or aids,0,0,1,0,0,0,0,0,0,0
aids cream,0,0,1,0,0,0,0,0,0,0
i hope this helps your rash,0,0,1,0,0,0,0,0,0,0
preventing gingivitis,0,0,1,0,0,0,0,0,0,0
osteoporosis,0,0,1,0,0,0,0,0,0,0
rotator cuff surgery,0,0,1,0,0,0,0,0,0,0
diabetes,0,0,1,0,0,0,0,0,0,0
ur pregnant,0,0,1,0,0,0,0,0,0,0
inflight sleep aids in the form of highly alcoholic pints of beer,0,0,1,0,0,0,0,0,0,0
health inspection,0,0,1,0,0,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
go get some therapy,0,0,1,0,0,0,0,0,0,0
3rd abortion  this month,0,0,1,0,0,0,0,0,0,0
abortion,0,0,1,0,0,0,0,0,0,0
cancer treatment,0,0,1,0,0,0,0,0,0,0
something to take the pain away,0,0,1,0,0,0,0,0,0,0
michelle and tommy pay account  michelle handed  50   10 went to set up fees  she can add more easily now  i know she intended more and had it but was groggy from pain killers,0,0,1,0,0,0,0,0,0,0
explosive diarrhea,0,0,1,0,0,0,0,0,0,0
a new gastric ulcer,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
i  m pregnant,0,0,1,0,0,0,0,0,0,0
puberty,0,1,1,0,0,0,0,0,0,0
for always being so amazing  car therapy sesh  lol xoxo,0,0,1,0,0,0,0,0,0,0
doctor  s visit,0,0,1,0,0,0,0,0,0,0
i hope you get that rash fixed,0,0,1,0,0,0,0,0,0,0
diarrhea,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
aria speech therapy,0,0,1,0,0,0,0,0,0,0
getting stomach aches,0,0,1,0,0,0,0,0,0,0
half of cody  s therapy,0,0,1,0,0,0,0,0,0,0
help with junior clinic friday  thanks,0,0,1,0,0,0,0,0,0,0
hospital,0,0,1,0,0,0,0,0,0,0
i caved and got medicine,0,0,1,0,0,0,0,0,0,0
sep anxiety,0,0,1,0,0,0,0,0,0,0
thx 4 letting me faint on u,0,0,1,0,0,0,0,0,0,0
carsons eye doctor copay  thanks for taking him,0,0,1,0,0,0,0,0,0,0
defs wasn  t worth the stomach ache,0,0,1,0,0,0,0,0,0,0
please your majesty  some bread for my empty stomach and straw to rest my tired body upon,0,0,1,0,0,0,0,0,0,0
pain,0,0,1,0,0,0,0,0,0,0
rent of july and august  bradens doctor appointment  and almond milk,0,0,1,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
thank you for the awesome clinic,0,0,1,0,0,0,0,0,0,0
being my doctor,0,0,1,0,0,0,0,0,0,0
soccer clinic  jack vanblarcom,0,0,1,0,0,0,0,0,0,0
asthma medicine,0,0,1,0,0,0,0,0,0,0
money for soup and medicine,0,0,1,0,0,0,0,0,0,0
an allergy scare,0,0,1,0,0,0,0,0,0,0
your rash cream,0,0,1,0,0,0,0,0,0,0
cancer box,0,0,1,0,0,0,0,0,0,0
rugby  s therapy session,0,0,1,0,0,0,0,0,0,0
vomit,0,0,1,0,0,0,0,0,0,0
being a swell chap,0,0,1,0,0,0,0,0,0,0
taylor group lax clinic thanks,0,0,1,0,0,0,0,0,0,0
hepatitis b surface antibody immunity quantitative,0,0,1,0,0,0,0,0,0,0
travel fun money and medicine reimbursement  remember to change out your money at the airport,0,0,1,0,0,0,0,0,0,0
suture kit,0,0,1,0,0,0,0,0,0,0
i m on a boat ft t pain,0,0,1,0,0,0,0,0,0,0
child support  birth control,0,0,1,0,0,0,0,0,0,0
my future sunburn,0,0,1,0,0,0,0,0,0,0
hattie  s medicine,0,0,1,0,0,0,0,0,0,0
colonoscopy,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
adoption clinic,0,0,1,0,0,0,0,0,0,0
726 therapy,0,0,1,0,0,0,0,0,0,0
stress relief,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
syphilis,0,0,1,0,0,0,0,0,0,0
the pain never stops,0,0,1,0,0,0,0,0,0,0
george s hair treatment,0,0,1,0,0,0,0,0,0,0
roller for sore leeeegs,0,0,1,0,0,0,0,0,0,0
sorry this is late  thanks so much for the laser treatment,0,0,1,0,0,0,0,0,0,0
bryson s doctor visit,0,0,1,0,0,0,0,0,0,0
from maryann  for holly  s model treatment,0,0,1,0,0,0,0,0,0,0
kumin gout,0,0,1,0,0,0,0,0,0,0
uber from doctor,0,0,1,0,0,0,0,0,0,0
colonoscopy  you  re welcome,0,0,1,0,0,0,0,0,0,0
from go fund me for my dads treatment,0,0,1,0,0,0,0,0,0,0
thank you for mopping my diarrhea from the floor,0,0,1,0,0,0,0,0,0,0
medicine for ligma,0,0,1,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
thanks for being my allergy advocate  and for everything else  too,0,0,1,0,0,0,0,0,0,0
endo clinic manual,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
future stomach issues from this,0,0,1,0,0,0,0,0,0,0
richie  do nt be a sore loser now,0,0,1,0,0,0,0,0,0,0
asthma,0,0,1,0,0,0,0,0,0,0
swelling,0,0,1,0,0,0,0,0,0,0
sunburn,0,0,1,0,0,0,0,0,0,0
your doctors appointment for your c,0,0,1,0,0,0,0,0,0,0
therapy for you mental state,0,0,1,0,0,0,0,0,0,0
u got eczema,0,0,1,0,0,0,0,0,0,0
nurse suz,0,0,1,0,0,0,0,0,0,0
abortion,0,0,1,0,0,0,0,0,0,0
thomas geile sports medicine club dues,0,0,1,0,0,0,0,0,0,0
eye doctor,0,0,1,0,0,0,0,0,0,0
i gave you a tummy ache,0,0,1,0,0,0,0,0,0,0
avon cream,0,0,1,0,0,0,0,0,0,0
for your hernia injury,0,0,1,0,0,0,0,0,0,0
i need to eat so i can take my back pill,0,0,1,0,0,0,0,0,0,0
thanks for not screwing up my order  cough   cough  jovan,0,0,1,0,0,0,0,0,0,0
recovering from night fever,0,0,1,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
supporting your hair loss medication addiction,0,0,1,0,0,0,0,0,0,0
bed bug treatment,0,0,1,0,0,0,0,0,0,0
fever,0,0,1,0,0,0,0,0,0,0
painful urination medication,0,0,1,0,0,0,0,0,0,0
field trip to the red room of pain,0,0,1,0,0,0,0,0,0,0
martinez surrogate,0,0,1,0,0,0,0,0,0,0
cough e,0,0,1,0,0,0,0,0,0,0
cancer,0,0,1,0,0,0,0,0,0,0
body pain,0,0,1,0,0,0,0,0,0,0
dog diarrhea cleaning service,0,0,1,0,0,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
doctor and food,0,0,1,0,0,0,0,0,0,0
chills,0,0,1,0,0,0,0,0,0,0
rash cream  lol,0,0,1,0,0,0,0,0,0,0
pregnancy test,0,0,1,0,0,0,0,0,0,0
fever,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
my stummy hurt,0,0,1,0,0,0,0,0,0,0
depression food,0,0,1,0,0,0,0,0,0,0
therapy session,0,0,1,0,0,0,0,0,0,0
medicine for your problem,0,0,1,0,0,0,0,0,0,0
thanks for driving me to the hospital,0,0,1,0,0,0,0,0,0,0
bird flu,0,0,1,0,0,0,0,0,0,0
scratch my funny bone,0,0,1,0,0,0,0,0,0,0
some extra for the parking pain,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
somebody gon na get a hurt,0,0,1,0,0,0,0,0,0,0
menopause,0,0,1,0,0,0,0,0,0,0
social anxiety out the roof,0,0,1,0,0,0,0,0,0,0
nurse party things,0,0,1,0,0,0,0,0,0,0
does your arm hurt from reaching,0,0,1,0,0,0,0,0,0,0
therapy appoinment,0,0,1,0,0,0,0,0,0,0
please come home before i check into a mental hospital,0,0,1,0,0,0,0,0,0,0
acne,0,0,1,0,0,0,0,0,0,0
asthma,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
depression drinking,0,0,1,0,0,0,0,0,0,0
i  ve had diarrhea since easters,0,0,1,0,0,0,0,0,0,0
lash doctor,0,0,1,0,0,0,0,0,0,0
lao post hospital,0,0,1,0,0,0,0,0,0,0
therapy sessions,0,0,1,0,0,0,0,0,0,0
medical bill for fungal infection,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
insomnia cookie nachos,0,0,1,0,0,0,0,0,0,0
diabetes,0,0,1,0,0,0,0,0,0,0
dance class wow you were swell,0,0,1,0,0,0,0,0,0,0
gordonfischer artery refraction splint technique,0,0,1,0,0,0,0,0,0,0
dogs can smell cancer,0,0,1,0,0,0,0,0,0,0
eva vaccines health certificate,0,0,1,0,0,0,0,0,0,0
ur mom  s plan b pill,0,0,1,0,0,0,0,0,0,0
trauma,0,0,1,0,0,0,0,0,0,0
a cure for my depression,0,0,1,0,0,0,0,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
cancer stick pods hbd,0,0,1,0,0,0,0,0,0,0
beastman aids,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
hereditary issues,0,0,1,0,0,0,0,0,0,0
i m sore,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
cancer treatment,0,0,1,0,0,0,0,0,0,0
rashes,0,0,1,0,0,0,0,0,0,0
rent clinic,0,0,1,0,0,0,0,0,0,0
virus,0,0,1,0,0,0,0,0,0,0
for not getting sabrina pregnant,0,0,1,0,0,0,0,0,0,0
vomit shoes,0,0,1,0,0,0,0,0,0,0
for your prostatectomy,0,0,1,0,0,0,0,0,0,0
bordetella pertussis,0,0,1,0,0,0,0,0,0,0
rash guard  class fee for august,0,0,1,0,0,0,0,0,0,0
autism speaks,0,0,1,0,0,0,0,0,0,0
vomit  literally  all over,0,0,1,0,0,0,0,0,0,0
depression cokeaine,0,0,1,0,0,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
abortion money,0,0,1,0,0,0,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
amnesia,0,0,1,0,0,0,0,0,0,0
insomnia,0,0,1,0,0,0,0,0,0,0
asthma meds,0,0,1,0,0,0,0,0,0,0
insomnia from a while ago sry it took so long,0,0,1,0,0,0,0,0,0,0
bone dip,0,0,1,0,0,0,0,0,0,0
bloo  s pain meds from  emmascute,0,0,1,0,0,0,0,0,0,0
dentist,0,0,1,0,0,0,0,0,0,0
our 1 year anniversary of our first abortion,0,0,1,0,0,0,0,0,0,0
